agency,carpark_id,address,lat,long,price,EV,price_weekend,weekdays_rate_1,weekdays_rate_2,saturday_rate,sunday_publicholiday_rate
HDB,TH1L,"BLK 111A,111B,111C,112A,113A,113B, PLANTATION CRESCENT",1.354813482,103.7352228,$1.20/hr,0,,,,,
HDB,TH2,BLK 131 TENGAH GARDEN AVENUE,1.356363815,103.7324024,$1.20/hr,0,,,,,
HDB,TJ1K,ALONG YUNG SHENG ROAD,1.334204344,103.7215244,$1.20/hr,1,,,,,
HDB,TJ18,BLK 63-66 YUNG KUANG ROAD,1.33180537,103.7226312,$1.20/hr,0,,,,,
HDB,TJ27,BLK 151/154 YUNG HO ROAD,1.327191162,103.7210662,$1.20/hr,0,,,,,
HDB,TJ28,BLK 364 YUNG AN ROAD,1.337113439,103.7204589,$1.20/hr,1,,,,,
HDB,TJ29,BLK 155A YUNG LOH ROAD,1.328136504,103.7223023,$1.20/hr,0,,,,,
HDB,TJ30,BLK 163A YUNG PING ROAD,1.330095139,103.7222392,$1.20/hr,0,,,,,
HDB,TJ31,BLK 331A KANG CHING ROAD,1.338588245,103.7228702,$1.20/hr,1,,,,,
HDB,TJ32,BLK 346A KANG CHING ROAD,1.34004317,103.720183,$1.20/hr,0,,,,,
HDB,TJ33,BLK 328A TAH CHING ROAD,1.337103097,103.7232498,$1.20/hr,0,,,,,
HDB,TJ34,BLK 115A HO CHING ROAD,1.334013932,103.7245403,$1.20/hr,1,,,,,
HDB,TJ35,BLK 183A CORPORATION DRIVE,1.332894341,103.722484,$1.20/hr,0,,,,,
HDB,TJ36,BLK 121A YUAN CHING ROAD,1.336201542,103.7245298,$1.20/hr,0,,,,,
HDB,TJ37,BLK 337 TAH CHING ROAD,1.338276211,103.7225283,$1.20/hr,1,,,,,
HDB,TJ38,175 YUNG KUANG ROAD,1.332307274,103.7217797,$1.20/hr,0,,,,,
HDB,TJ39,138 YUAN CHING ROAD,1.327900487,103.7233239,$1.20/hr,0,,,,,
HDB,TJ40,BLK 164 YUNG KUANG ROAD,1.330385993,103.721498,$1.20/hr,1,,,,,
HDB,TJ41,BLK 140 CORPORATION DRIVE,1.326814792,103.7233976,$1.20/hr,0,,,,,
HDB,TJ42,BLK 150 CORPORATION DRIVE,1.327219193,103.7223494,$1.20/hr,0,,,,,
HDB,TM1A,BLK 952 & 954 TAMPINES STREET 96,1.343555402,103.9360489,$1.20/hr,1,,,,,
HDB,TM10,BLK 331A TAMPINES STREET 32,1.353347252,103.9602551,$1.20/hr,0,,,,,
HDB,TM11,BLK 384A TAMPINES STREET 32,1.354393972,103.9585245,$1.20/hr,0,,,,,
HDB,TM12,BLK 390A TAMPINES AVENUE 7,1.355824028,103.9572155,$1.20/hr,1,,,,,
HDB,TM13,BLK 374A TAMPINES STREET 34,1.356350685,103.9591007,$1.20/hr,0,,,,,
HDB,TM14,BLK 891B TAMPINES AVENUE 8,1.349143776,103.9305717,$1.20/hr,0,,,,,
HDB,TM15,BLK 450B TAMPINES STREET 42,1.35772421,103.9522237,$1.20/hr,1,,,,,
HDB,TM16,BLK 230A TAMPINES STREET 21,1.355748402,103.9502311,$1.20/hr,0,,,,,
HDB,TM17,BLK 842A TAMPINES STREET 82,1.351206771,103.9379871,$1.20/hr,0,,,,,
HDB,TM18,BLK 856A TAMPINES STREET 82,1.352391582,103.9380349,$1.20/hr,1,,,,,
HDB,TM19,BLK 364A TAMPINES STREET 34,1.357336242,103.9593449,$1.20/hr,0,,,,,
HDB,W47,WOODLANDS INDUSTRIAL PARK E,1.451669417,103.7977922,$1.20/hr,0,,,,,
HDB,TM20,BLK 366A TAMPINES STREET 34,1.358136301,103.9610215,$1.20/hr,1,,,,,
HDB,TM21,BLK 340A TAMPINES STREET 33,1.351406942,103.9604738,$1.20/hr,0,,,,,
HDB,TM22,BLK 351A TAMPINES STREET 33,1.352258097,103.9628295,$1.20/hr,0,,,,,
HDB,TM23,BLK 354A TAMPINES STREET 33,1.354655086,103.9621811,$1.20/hr,1,,,,,
HDB,TM24,BLK 359A TAMPINES STREET 34,1.355411544,103.9614424,$1.20/hr,0,,,,,
HDB,TM25,BLK 497E TAMPINES STREET 45,1.358708327,103.9584951,$1.20/hr,0,,,,,
HDB,TM26,BLK 497K TAMPINES STREET 45,1.359820255,103.9596252,$1.20/hr,1,,,,,
HDB,TM27,BLK 497L TAMPINES STREET 45,1.360646576,103.9598885,$1.20/hr,0,,,,,
HDB,TM28,BLK 498K TAMPINES STREET 45,1.362827296,103.9568797,$1.20/hr,0,,,,,
HDB,TM29,BLK 498C TAMPINES STREET 45,1.360678957,103.9591088,$1.20/hr,1,,,,,
HDB,TM3,BLK 496A TAMPINES STREET 43,1.361256351,103.950565,$1.20/hr,0,,,,,
HDB,TM30,BLK 701A TAMPINES STREET 71,1.356867419,103.9366514,$1.20/hr,0,,,,,
HDB,TM31,BLK 716A TAMPINES STREET 71,1.358745436,103.9366554,$1.20/hr,1,,,,,
HDB,TM32,BLK 723A TAMPINES STREET 72,1.359529179,103.9352307,$1.20/hr,0,,,,,
HDB,TM33,BLK 727A TAMPINES STREET 71,1.356357259,103.9360719,$1.20/hr,0,,,,,
HDB,TM34,BLK 730A TAMPINES STREET 71,1.357213397,103.9334329,$1.20/hr,1,,,,,
HDB,TM35,BLK 742A TAMPINES STREET 72,1.359908423,103.9341393,$1.20/hr,0,,,,,
HDB,TM36,BLK 515 TAMPINES CENTRAL 7,1.357156574,103.9390733,$1.20/hr,0,,,,,
HDB,TM37,BLK 518 TAMPINES CENTRAL 7,1.356170436,103.9386072,$1.20/hr,1,,,,,
HDB,TM4,BLK 494A TAMPINES STREET 43,1.363088788,103.9521615,$1.20/hr,0,,,,,
HDB,TM41,BLK 921A TAMPINES STREET 91,1.347523735,103.9414185,$1.20/hr,0,,,,,
HDB,TM42,BLK 823A TAMPINES STREET 81,1.348930602,103.9335075,$1.20/hr,1,,,,,
HDB,TM43,BLK 202A TAMPINES STREET 21,1.353380783,103.9522347,$1.20/hr,0,,,,,
HDB,TM44,BLK 499 TAMPINES AVENUE 9,1.359193603,103.9563168,$1.20/hr,0,,,,,
HDB,TM45,BLK 869C TAMPINES AVENUE 8,1.355341014,103.933003,$1.20/hr,1,,,,,
HDB,TM46,BLK 522 TAMPINES CENTRAL 7,1.35854016,103.9384438,$1.20/hr,0,,,,,
HDB,TM47,BLK 519 TAMPINES CENTRAL 8,1.356706022,103.9401505,$1.20/hr,0,,,,,
HDB,TM48,BLK 890 TAMPINES AVENUE 1,1.347071909,103.9341414,$1.20/hr,1,,,,,
HDB,TM49,BLK 494F TAMPINES STREET 43,1.363973332,103.9530237,$1.20/hr,0,,,,,
HDB,TM5,BLK 492A TAMPINES STREET 45,1.363101897,103.9540792,$1.20/hr,0,,,,,
HDB,TM50,BLK 870B TAMPINES STREET 86,1.356441922,103.9311196,$1.20/hr,1,,,,,
HDB,TM51,BLK 879C TAMPINES AVENUE 8,1.35117652,103.9287561,$1.20/hr,0,,,,,
HDB,TM52,BLK 492 TAMPINES ST45,1.363857582,103.9557136,$1.20/hr,0,,,,,
HDB,TM53,BLK 859B TAMPINES AVENUE 5,1.354846703,103.938689,$1.20/hr,1,,,,,
HDB,TM54,BLK 875A TAMPINES STREET 86,1.353522867,103.9299226,$1.20/hr,0,,,,,
HDB,TM55,BLK 873A TAMPINES STREET 85,1.354872639,103.9307058,$1.20/hr,0,,,,,
HDB,TM56,BLK 858E TAMPINES WALK,1.35439038,103.9408713,$1.20/hr,1,,,,,
HDB,TM6,BLK 307A TAMPINES STREET 32,1.35324142,103.9563494,$1.20/hr,0,,,,,
HDB,TM7,BLK 311A TAMPINES STREET 33,1.352802575,103.9576252,$1.20/hr,0,,,,,
HDB,TM8,BLK 316A TAMPINES STREET 33,1.351494306,103.9572043,$1.20/hr,1,,,,,
HDB,TM9,BLK 330A TAMPINES STREET 32,1.353339017,103.9590931,$1.20/hr,0,,,,,
HDB,TPB1,BLK 18A LORONG 6 TOA PAYOH,1.336058551,103.8565975,$1.20/hr,0,,,,,
HDB,TPL,BLK 5/7 TANJONG PAGAR,1.276901541,103.8430074,$1.20/hr,1,,,,,
HDB,TPM,BLK 1/6 TANJONG PAGAR MSCP,1.275475374,103.8422974,$2.40/hr,0,,,,,
HDB,TPMA,BLK 60A LORONG 4 TOA PAYOH,1.336497345,103.8511336,$1.20/hr,0,,,,,
HDB,TPMB,BLK 156A LORONG 1 TOA PAYOH,1.333048508,103.8452408,$1.20/hr,1,,,,,
HDB,TPMC,BLK 110A LORONG 1 TOA PAYOH,1.341929551,103.8461607,$1.20/hr,0,,,,,
HDB,TPMD,BLK 161A LORONG 1 TOA PAYOH,1.33020179,103.8449112,$1.20/hr,0,,,,,
HDB,TPME,BLK 93A LORONG 4 TOA PAYOH,1.338439809,103.8498468,$1.20/hr,1,,,,,
HDB,TPMF,BLK 141A LORONG 2 TOA PAYOH,1.335160336,103.8455971,$1.20/hr,0,,,,,
HDB,TPMG,BLK 128A LORONG 1 TOA PAYOH,1.338242716,103.8440731,$1.20/hr,0,,,,,
HDB,TPMH,BLK 260 KIM KEAT AVENUE,1.332016626,103.8573979,$1.20/hr,1,,,,,
HDB,TPMJ,BLK 146A LORONG 2 TOA PAYOH,1.334259897,103.8454805,$1.20/hr,0,,,,,
HDB,TPMK,BLK 194A KIM KEAT AVENUE,1.330970616,103.8585718,$1.20/hr,0,,,,,
HDB,TPML,BLK 233A LORONG 8 TOA PAYOH,1.338219553,103.8589232,$1.20/hr,1,,,,,
HDB,TPMM,BLK 227A LORONG 8 TOA PAYOH,1.339007776,103.8580037,$1.20/hr,0,,,,,
HDB,TPMN,BLK 78B TOA PAYOH CENTRAL,1.334886708,103.8485785,$1.20/hr,0,,,,,
HDB,TPMP,BLK 138 LORONG 1A TOA PAYOH,1.336677851,103.8448014,$1.20/hr,1,,,,,
HDB,TPMQ,BLK 130 LORONG 1 TOA PAYOH,1.336972149,103.8428537,$1.20/hr,0,,,,,
HDB,TPMR,BLK 261A TOA PAYOH EAST,1.333730252,103.8556732,$1.20/hr,0,,,,,
HDB,TPMS,BLK 265 KIM KEAT AVENUE,1.331564034,103.8600139,$1.20/hr,1,,,,,
HDB,TPM2,BLK 101C LORONG 2 TOA PAYOH,1.339263876,103.8470872,$1.20/hr,0,,,,,
HDB,TPM3,BLK 171A LORONG 1 TOA PAYOH,1.330742716,103.8422339,$1.20/hr,0,,,,,
HDB,TPM4,BLK 81C LORONG 4 TOA PAYOH,1.335747846,103.8493461,$1.20/hr,1,,,,,
HDB,TPM5,BLK 84C LORONG 2 TOA PAYOH,1.335812374,103.8473399,$1.20/hr,0,,,,,
HDB,TPM6,BLK 35A LORONG 5 TOA PAYOH,1.334883347,103.8546234,$1.20/hr,0,,,,,
HDB,TPM7,BLK 120A LORONG 2 TOA PAYOH,1.339843376,103.8459218,$1.20/hr,1,,,,,
HDB,TPM8,BLK 11A LORONG 8 TOA PAYOH,1.336628936,103.859286,$1.20/hr,0,,,,,
HDB,TPM9,BLK 10A LORONG 7 TOA PAYOH,1.337095981,103.857789,$1.20/hr,0,,,,,
HDB,TP10,BLK 68 LORONG 5 TOA PAYOH,1.334909831,103.8535916,$1.20/hr,1,,,,,
HDB,TP12,BLK 71/72 LORONG 5 TOA PAYOH,1.334021038,103.852107,$1.20/hr,0,,,,,
HDB,TP14,BLK 63/64 LORONG 5 TOA PAYOH,1.335882299,103.8524077,$1.20/hr,0,,,,,
HDB,TP15,BLK 53 TO 55 LORONG 5 TOA PAYOH,1.33747308,103.8508335,$1.20/hr,1,,,,,
HDB,TP16,BLK 175/183 TO 185 TOA PAYOH TOWN CENTRE,1.333239447,103.8483162,$1.20/hr,0,,,,,
HDB,TP17,BLK 177 TO 179 TOA PAYOH TOWN CENTRE,1.333766721,103.8485933,$1.20/hr,0,,,,,
HDB,TP18,BLK 186/191 TO 193 TOA PAYOH TOWN CENTRE,1.332583024,103.8507445,$1.20/hr,1,,,,,
HDB,TP2,BLK 85/A/B/C LORONG 4 TOA PAYOH,1.336173319,103.8482415,$1.20/hr,0,,,,,
HDB,TP20,BLK 158-161/163/168-174 LORONG 1 TOA PAYOH,1.331016131,103.8444876,$1.20/hr,0,,,,,
HDB,TP22,BLK 148 TO 150 LORONG 1 TOA PAYOH,1.334194633,103.8440423,$1.20/hr,1,,,,,
HDB,TP27,BLK 125/126/131 LORONG 2 TOA PAYOH,1.337537808,103.8452676,$1.20/hr,0,,,,,
HDB,TP3,BLK 66/70/73 LORONG 4 TOA PAYOH,1.335334896,103.8515502,$1.20/hr,0,,,,,
HDB,TP3A,BLK 3A LORONG 7 TOA PAYOH,1.339511877,103.8542126,$1.20/hr,1,,,,,
HDB,TP30,BLK 116/122 LORONG 1 TOA PAYOH,1.340599467,103.8463328,$1.20/hr,0,,,,,
HDB,TP31,BLK 109/111 TO 115 LORONG 1 TOA PAYOH,1.341094743,103.845871,$1.20/hr,0,,,,,
HDB,TP32,BLK 107/108/110-112 LORONG 1 TOA PAYOH,1.341074012,103.8474497,$1.20/hr,1,,,,,
HDB,TP33,BLK 205 TO 207 TOA PAYOH NORTH,1.34251107,103.8470823,$1.20/hr,0,,,,,
HDB,TP34,BLK 49 TO 52 LORONG 5 TOA PAYOH,1.337981861,103.8524333,$1.20/hr,0,,,,,
HDB,TP36,BLK 43 TO 48 LORONG 5/6 TOA PAYOH,1.336246181,103.8538001,$1.20/hr,1,,,,,
HDB,TP4A,BLK 4A LORONG 7 TOA PAYOH,1.339264862,103.855529,$1.20/hr,0,,,,,
HDB,TP40,BLK 241-259/25-27 KIM KEAT LINK/AVENUE,1.331680902,103.8567142,$1.20/hr,0,,,,,
HDB,TP41,BLK 253/254/256 KIM KEAT AVENUE,1.331963202,103.8582438,$1.20/hr,1,,,,,
HDB,TP43,BLK 19 TO 23 LORONG 7 TOA PAYOH,1.334802742,103.8572488,$1.20/hr,0,,,,,
HDB,TP48,BLK 8 LORONG 7 TOA PAYOH,1.337565186,103.8566807,$1.20/hr,0,,,,,
HDB,TP49,BLK 4/5 LORONG 7 TOA PAYOH,1.338863275,103.8557427,$1.20/hr,1,,,,,
HDB,TP50,BLK 1 TO 3 LORONG 7 TOA PAYOH,1.338872107,103.854431,$1.20/hr,0,,,,,
HDB,TP52,BLK 210 TO 215 LORONG 8 TOA PAYOH,1.341402315,103.8545392,$1.20/hr,0,,,,,
HDB,TP53,BLK 216 TO 221 LORONG 8 TOA PAYOH,1.342435723,103.8555524,$1.20/hr,1,,,,,
HDB,TP54,BLK 222 TO 224 LORONG 8 TOA PAYOH,1.341432549,103.8564559,$1.20/hr,0,,,,,
HDB,TP56,BLK 1 TO 21 LORONG 8 INDUSTRIAL PARK,1.336727169,103.8604394,$1.20/hr,0,,,,,
HDB,TP57,BLK 1002 TO 1004 LORONG 8 TOA PAYOH,1.334932328,103.8605074,$1.20/hr,1,,,,,
HDB,TP59,BLK 1003/1004 TOA PAYOH INDUSTRIAL PARK,1.334198482,103.8607028,$1.20/hr,0,,,,,
HDB,TP60,BLK 236 TO 240 TOA PAYOH LORONG 1,1.340158658,103.8522587,$1.20/hr,0,,,,,
HDB,TP61,BLK 190 TOA PAYOH CENTRAL MSCP,1.332963129,103.8483207,$1.20/hr,1,,,,,
HDB,TP62,BLK 199 TO 201 TOA PAYOH NORTH,1.341413364,103.8504611,$1.20/hr,0,,,,,
HDB,TP63,BLK 202 TO 204 TOA PAYOH NORTH,1.341756115,103.8490328,$1.20/hr,0,,,,,
HDB,TP64,BLK 199 & 203 TOA PAYOH NORTH,1.342332216,103.8496131,$1.20/hr,1,,,,,
HDB,TP65,BLK 62B LORONG 4 TOA PAYOH,1.335646212,103.8510554,$1.20/hr,0,,,,,
HDB,TP66,BLK 19 LORONG 6 TOA PAYOH,1.335270727,103.8563877,$1.20/hr,0,,,,,
HDB,TP67,BLK 25-27/257-259 KIM KEAT AVENUE,1.332742977,103.8571109,$1.20/hr,1,,,,,
HDB,TP68,BLK 196 KIM KEAT AVENUE,1.331129415,103.8592937,$1.20/hr,0,,,,,
HDB,TP7,BLK 100/103-106 LORONG 1 TOA PAYOH,1.339797571,103.8487652,$1.20/hr,0,,,,,
HDB,TP8,BLK 91-96/98/100 LORONG 3 TOA PAYOH,1.339385413,103.848451,$1.20/hr,1,,,,,
HDB,TP8A,BLK 91-92 LOR 3/4 TOA PAYOH LORONG 3 TOA PAYOH,1.33794333,103.8494146,$1.20/hr,0,,,,,
HDB,TRM,BLK 14A KAMPONG ARANG ROAD,1.30032516,103.8836578,$1.20/hr,0,,,,,
HDB,TRS,BLK 14 KAMPONG ARANG ROAD,1.300643274,103.8834701,$1.20/hr,1,,,,,
HDB,TR1,BLK 102/107 TOWNER ROAD,1.319724167,103.8611096,$1.20/hr,0,,,,,
HDB,TWM1,BLK 154A JALAN TECK WHYE,1.37914796,103.757533,$1.20/hr,0,,,,,
HDB,TWM2,BLK 158A JALAN TECK WHYE,1.379630141,103.7565767,$1.20/hr,1,,,,,
HDB,TWM3,BLK 160A JALAN TECK WHYE,1.380382394,103.7573167,$1.20/hr,0,,,,,
HDB,TWM4,BLK 165 TECK WHYE CRESCENT,1.382914244,103.7539445,$1.20/hr,0,,,,,
HDB,TWM5,BLK 153 JALAN TECK WHYE,1.379041938,103.7586215,$1.20/hr,1,,,,,
HDB,TWM6,BLK 161 JALAN TECK WHYE,1.380086839,103.7581869,$1.20/hr,0,,,,,
HDB,TW1,BLK 25/26 TECK WHYE LANE,1.377681639,103.7551592,$1.20/hr,0,,,,,
HDB,TW2,BLK 15-20 TECK WHYE LANE,1.378743461,103.7544749,$1.20/hr,1,,,,,
HDB,TW3,BLK 8/11 TECK WHYE LANE,1.380323547,103.754505,$1.20/hr,0,,,,,
HDB,TW4,BLK 1/7 TECK WHYE AVENUE,1.382065981,103.7530985,$1.20/hr,0,,,,,
HDB,TY1,BLK 1A TOH YI DRIVE,1.339030453,103.7743871,$1.20/hr,1,,,,,
HDB,TY2,BLK 1-19 TOH YI DRIVE,1.338469957,103.773653,$1.20/hr,0,,,,,
HDB,TY3T,BLK 17/18 TOH YI DRIVE,1.340109718,103.7723911,$1.20/hr,0,,,,,
HDB,TY4,BLK 21 TOH YI DRIVE,1.338456566,103.7719712,$1.20/hr,1,,,,,
HDB,T1,BLK 101/108 TAMPINES STREET 11,1.347564591,103.9469426,$1.20/hr,0,,,,,
HDB,T11,BLK 149/151 TAMPINES STREET 12,1.350819824,103.943317,$1.20/hr,0,,,,,
HDB,T12,BLK 156/160 TAMPINES STREET 12,1.351079626,103.9457646,$1.20/hr,1,,,,,
HDB,T13,BLK 161/166 TAMPINES STREET 12,1.349017613,103.9457387,$1.20/hr,0,,,,,
HDB,T15,BLK 201A/201C TAMPINES STREET 21,1.353201171,103.9527616,$1.20/hr,0,,,,,
HDB,T16,BLK 202/205 TAMPINES STREET 21,1.35254366,103.9523121,$1.20/hr,1,,,,,
HDB,T17,BLK 201D/209/208A TAMPINES STREET 21,1.351977259,103.9532687,$1.20/hr,0,,,,,
HDB,T18,BLK 201E TAMPINES STREET 21,1.35317951,103.9539394,$1.20/hr,0,,,,,
HDB,T19,BLK 210/230 TAMPINES STREET 23,1.354527686,103.9533459,$1.20/hr,1,,,,,
HDB,T20,BLK 231/238 TAMPINES STREET 21,1.356208102,103.9473603,$1.20/hr,0,,,,,
HDB,T24,BLK 239/244 TAMPINES STREET 21,1.354428927,103.947279,$1.20/hr,0,,,,,
HDB,T25,BLK 245/248 TAMPINES STREET 21,1.352664368,103.947108,$1.20/hr,1,,,,,
HDB,T26,BLK 249/266 TAMPINES STREET 21,1.352214539,103.9490982,$1.20/hr,0,,,,,
HDB,T27,BLK 251/253 TAMPINES STREET 21,1.352998971,103.9481913,$1.20/hr,0,,,,,
HDB,T28,BLK 257/260 TAMPINES STREET 21,1.354222836,103.9493984,$1.20/hr,1,,,,,
HDB,T29,BLK 255/264 TAMPINES STREET 21,1.354022489,103.9509671,$1.20/hr,0,,,,,
HDB,T3,BLK 109/114 TAMPINES STREET 11,1.34663434,103.9474422,$1.20/hr,0,,,,,
HDB,T30,BLK 267/271 TAMPINES STREET 21,1.351057598,103.9494156,$1.20/hr,1,,,,,
HDB,T31,BLK 268-270 TAMPINES STREET 21,1.351117153,103.9479787,$1.20/hr,0,,,,,
HDB,T32,BLK 272-275 TAMPINES STREET 22,1.348937222,103.9504465,$1.20/hr,0,,,,,
HDB,T33,BLK 276/282 TAMPINES STREET 22,1.347509807,103.9523236,$1.20/hr,1,,,,,
HDB,T34,BLK 283/286 TAMPINES STREET 22,1.348905254,103.9526858,$1.20/hr,0,,,,,
HDB,T35,BLK 287/298/299A/299B TAMPINES STREET 22,1.348876957,103.9542377,$1.20/hr,0,,,,,
HDB,T37,"BLK 801, 820, 897/898 TAMPINES AVENUE 4/STREET 81",1.34675021,103.9363734,$1.20/hr,1,,,,,
HDB,T38,"BLK 902-916, 942-946 TAMPINES STREET 91",1.35031465,103.9405362,$1.20/hr,0,,,,,
HDB,T39,BLK 921-941 TAMPINES STREET 91,1.345678935,103.9404898,$1.20/hr,0,,,,,
HDB,T4,BLK 124/127 TAMPINES STREET 11,1.345413661,103.9498142,$1.20/hr,1,,,,,
HDB,T41,BLK 821/829 TAMPINES STREET 81,1.348225836,103.9353117,$1.20/hr,0,,,,,
HDB,T42,BLK 824/827 TAMPINES STREET 81,1.349282167,103.9327241,$1.20/hr,0,,,,,
HDB,T43,BLK 831/841 TAMPINES STREET 83,1.351144998,103.9343341,$1.20/hr,1,,,,,
HDB,T44,BLK 830/840 TAMPINES STREET 82,1.350705843,103.9353733,$1.20/hr,0,,,,,
HDB,T45,BLK 843/855 TAMPINES STREET 83,1.353060017,103.9352058,$1.20/hr,0,,,,,
HDB,T46,BLK 842/856 TAMPINES STREET 82,1.352491232,103.9365303,$1.20/hr,1,,,,,
HDB,T47,BLK 857/864 TAMPINES STREET 83/AVENUE 5,1.354906063,103.9368989,$1.20/hr,0,,,,,
HDB,T47A,BLK 864B TAMPINES STREET 83,1.354902006,103.9351144,$1.20/hr,0,,,,,
HDB,T47L,BLK 519 TAMPINES CENTRAL 8,1.356037338,103.9395426,$1.20/hr,1,,,,,
HDB,T48,BLK 865/874A TAMPINES STREET 83/84,1.353880442,103.93285,$1.20/hr,0,,,,,
HDB,T49,BLK 875/886A TAMPINES STREET 84 /AVENUE 8,1.351984493,103.93143,$1.20/hr,0,,,,,
HDB,T49A,BLK 882A TAMPINES STREET 83,1.351408829,103.9334184,$1.20/hr,1,,,,,
HDB,T50,BLK 887-889 TAMPINES STREET 81/AVENUE 3,1.350716063,103.9310009,$1.20/hr,0,,,,,
HDB,T51,BLK 894-896 TAMPINES STREET 81,1.3487422,103.9317016,$1.20/hr,0,,,,,
HDB,T54,BLK 513 TAMPINES CENTRAL 1,1.353599141,103.9437242,$1.20/hr,1,,,,,
HDB,T55,BLK 501/508 TAMPINES CENTRAL 1,1.356288341,103.9452519,$1.20/hr,0,,,,,
HDB,T56,BLK 827A TAMPINES STREET 81,1.350079543,103.9328764,$1.20/hr,0,,,,,
HDB,T57,BLK 885A TAMPINES STREET 83,1.350740359,103.9330694,$1.20/hr,1,,,,,
HDB,T58,BLK 872A TAMPINES STREET 86,1.355335919,103.9311248,$1.20/hr,0,,,,,
HDB,T7,BLK 136/138 TAMPINES STREET 11,1.34546334,103.9458054,$1.20/hr,0,,,,,
HDB,T7A,BLK 136A TAMPINES STREET 11,1.344955581,103.9456272,$1.20/hr,1,,,,,
HDB,T72,BLK 401/417 TAMPINES STREET 41,1.358087762,103.9456102,$1.20/hr,0,,,,,
HDB,T73,BLK 418/424 TAMPINES STREET 41,1.358079143,103.9469222,$1.20/hr,0,,,,,
HDB,T74,BLK 425/428 TAMPINES STREET 41,1.359407797,103.9482135,$1.20/hr,1,,,,,
HDB,T75,BLK 429/432 TAMPINES STREET 41,1.359322581,103.9504544,$1.20/hr,0,,,,,
HDB,T76,BLK 433/443 TAMPINES STREET 43,1.360161314,103.9516421,$1.20/hr,0,,,,,
HDB,T77,BLK 472/484 TAMPINES STREET 43/44,1.361671216,103.952775,$1.20/hr,1,,,,,
HDB,T78,BLK 444/450 TAMPINES STREET 42,1.357670895,103.9512111,$1.20/hr,0,,,,,
HDB,T79,BLK 451/460 TAMPINES STREET 42,1.35740635,103.9544694,$1.20/hr,0,,,,,
HDB,T8,BLK 137/139 TAMPINES STREET 11,1.346407869,103.9441901,$1.20/hr,1,,,,,
HDB,T80,BLK 461/471 TAMPINES STREET 44,1.359792328,103.954573,$1.20/hr,0,,,,,
HDB,T81,BLK 485A/489C TAMPINES STREET 45/AVENUE 9,1.360323401,103.9579675,$1.20/hr,0,,,,,
HDB,T9,BLK 140/148 TAMPINES STREET 12,1.347809963,103.9436467,$1.20/hr,1,,,,,
HDB,UAM1,BLK 2A JOO SENG ROAD,1.334491503,103.8792136,$1.20/hr,0,,,,,
HDB,UA2,BLK 3 TO 5 UPPER ALJUNIED LANE,1.333684659,103.8792288,$1.20/hr,0,,,,,
HDB,UA3,BLK 10/11/19 TO 21 JOO SENG ROAD,1.334648129,103.8806279,$1.20/hr,1,,,,,
HDB,UA4,BLK 8 JOO SENG ROAD,1.335285774,103.8789232,$1.20/hr,0,,,,,
HDB,UA5,BLK 12 TO 18 JOO SENG ROAD,1.336507048,103.8811821,$1.20/hr,0,,,,,
HDB,UA6,BLK 2 UPPER ALJUNIED LANE,1.334217933,103.8791564,$1.20/hr,1,,,,,
HDB,UBA4,UBI AVENUE 4,1.335766144,103.8961719,$1.20/hr,0,,,,,
HDB,UBKM,BLK 13A UPPER BOON KENG ROAD,1.314804023,103.8708759,$1.20/hr,0,,,,,
HDB,UBK2,BLK 11/15/18 UPPER BOON KENG,1.315590963,103.8713975,$1.20/hr,1,,,,,
HDB,UBK4,BLK 19/20 UPPER BOON KENG,1.315281724,103.8740882,$1.20/hr,0,,,,,
HDB,UBK5,BLK 38/39 UPPER BOON KENG,1.318529563,103.8739594,$1.20/hr,0,,,,,
HDB,UBM1,BLK 5 UPPER BOON KENG ROAD,1.312635462,103.8726214,$1.20/hr,1,,,,,
HDB,UBM2,BLK 8 UPPER BOON KENG ROAD,1.313102216,103.870389,$1.20/hr,0,,,,,
HDB,UCS,BLK 34 UPPER CROSS STREET CAR PARK,1.286655271,103.8418554,$2.40/hr,0,,,,,
HDB,U1,BLK 101/110 BUKIT BATOK WEST AVENUE 6,1.348383332,103.7469815,$1.20/hr,1,,,,,
HDB,U10,BLK 178/184 BUKIT BATOK WEST AVENUE 8,1.345797184,103.7437242,$1.20/hr,0,,,,,
HDB,U11,BLK 166 BUKIT BATOK WEST AVENUE 8,1.347414551,103.7433032,$1.20/hr,0,,,,,
HDB,U12,BLK 201/211 BUKIT BATOK STREET 21,1.346955208,103.7494703,$1.20/hr,1,,,,,
HDB,U13,BLK 212/230 BUKIT BATOK STREET 21,1.347797079,103.7532223,$1.20/hr,0,,,,,
HDB,U14,BLK 217/219 BUKIT BATOK STREET 21,1.346983302,103.7549342,$1.20/hr,0,,,,,
HDB,U15,BLK 231/237 BUKIT BATOK EAST AVENUE 5,1.348877327,103.7554363,$1.20/hr,1,,,,,
HDB,U16,BLK 238/241 BUKIT BATOK EAST AVENUE 5,1.350429256,103.7550635,$1.20/hr,0,,,,,
HDB,U17,BLK 242/253 BUKIT BATOK EAST AVENUE 2/5,1.350089587,103.7568056,$1.20/hr,0,,,,,
HDB,U18,BLK 254/265 BUKIT BATOK EAST AVENUE 4,1.351083029,103.7587334,$1.20/hr,1,,,,,
HDB,U19,BLK 266/284 BUKIT BATOK EAST AVENUE 3/4,1.348496486,103.7583224,$1.20/hr,0,,,,,
